url,name,price,value
https://eda.yandex.ru/retail/lenta/product/bd95ae43-7231-4661-8826-386a8bbc6727?placeSlug=giper_gwhxm,Варенье ЛЕНТА Абрикос,138RUB,370г
https://eda.yandex.ru/retail/lenta/product/2dc7203b-4039-4170-a20c-7860fea2356e?placeSlug=giper_gwhxm,Облепиха протертая Лента с сахаром,138RUB,370г
https://eda.yandex.ru/retail/lenta/product/9d42bba4-2ed3-45e3-ac59-da197e6d2db1?placeSlug=giper_gwhxm,Фейхоа Махеевъ протертая с сахаром,99RUB,300г
https://eda.yandex.ru/retail/lenta/product/b2dc8cc7-070c-4fc8-a40f-5d7b418b75c5?placeSlug=giper_gwhxm,Крем-мед DOLCE ALBERO Фисташка,170RUB,250г
https://eda.yandex.ru/retail/lenta/product/4cac7487-646e-4faa-95c5-a77324b34bdc?placeSlug=giper_gwhxm,Варенье Yan из белой черешни,167RUB,300г
https://eda.yandex.ru/retail/lenta/product/5c814457-4337-47e8-8fae-7564c4eefabe?placeSlug=giper_gwhxm,Фейхоа YAN протертое с сахаром,167RUB,300г
https://eda.yandex.ru/retail/lenta/product/805e6bd9-4a09-4324-b194-bff56e8d509d?placeSlug=giper_gwhxm,Джем Махеевъ из персик-манго,189RUB,400г
https://eda.yandex.ru/retail/lenta/product/01346b65-52e1-4f0e-ade6-3fcf348d785e?placeSlug=giper_gwhxm,Конфитюр Zuegg груша Вильямс экстра,283RUB,320г
https://eda.yandex.ru/retail/lenta/product/8c86bb67-efe5-4f71-86b7-ec30a78cedc3?placeSlug=giper_gwhxm,Джем ЛЕНТА Черная смородина 300 г,84RUB,300г
https://eda.yandex.ru/retail/lenta/product/538767ee-074d-4c84-9879-a78405a670d8?placeSlug=giper_gwhxm,Клубника Махеевъ протертая с сахаром,99RUB,300г
https://eda.yandex.ru/retail/lenta/product/aa9ee9e8-72df-466d-ad12-bc0ac0157d57?placeSlug=giper_gwhxm,Мед-суфле DOLCE ALBERO Лимон 250 г,167RUB,250г
https://eda.yandex.ru/retail/lenta/product/fdf3052f-f776-42d0-a1ce-b8064f68569d?placeSlug=giper_gwhxm,Мёд Наша Сибирь Таежный дар натуральный цветочный,225RUB,500г
https://eda.yandex.ru/retail/lenta/product/7097b5c3-bab7-46ed-9cb8-cb00923e1958?placeSlug=giper_gwhxm,Апельсины протертые ЛЕНТА с сахаром,138RUB,370г
https://eda.yandex.ru/retail/lenta/product/84162341-a450-4e67-b2d1-3bf8c4913a09?placeSlug=giper_gwhxm,Мед Частная Пасека Ореховое ассорти цветочный,260RUB,225г
https://eda.yandex.ru/retail/lenta/product/daeef42e-c847-43a0-bcc3-3b7765a88a61?placeSlug=giper_gwhxm,Мед цветочный 365 дней 1кг,214RUB,1кг
https://eda.yandex.ru/retail/lenta/product/23739fb2-da1b-4b6d-a143-6f6b0b7c5ec4?placeSlug=giper_gwhxm,Крем-мед Dolce Albero натуральный цветочный ассорти вкусов 6 шт,193RUB,210г
https://eda.yandex.ru/retail/lenta/product/a9d96867-6361-425c-a2c7-92e4bab9762c?placeSlug=giper_gwhxm,Джем Махеев Дп Лимон с имбирем,113RUB,300г
https://eda.yandex.ru/retail/lenta/product/f5165b8f-dc68-4bd6-88f0-e413564d4c8f?placeSlug=giper_gwhxm,Варенье ЛЕНТА брусника-апельсин,138RUB,370г
https://eda.yandex.ru/retail/lenta/product/9309b249-c864-46dd-b3c2-ed51f1bf0ed3?placeSlug=giper_gwhxm,Мед цветочный ЛЕНТА гречишный натуральный,268RUB,700г
https://eda.yandex.ru/retail/lenta/product/a21318ce-2f5b-46fa-b416-817eb3cf40dd?placeSlug=giper_gwhxm,Варенье Yan из кизила,167RUB,300г
https://eda.yandex.ru/retail/lenta/product/17787e69-6a6d-4be7-852e-fcc69532e6ad?placeSlug=giper_gwhxm,Джем Махеевъ из черники,178RUB,400г
https://eda.yandex.ru/retail/lenta/product/5a0a382e-0028-411b-bed2-491f176191f8?placeSlug=giper_gwhxm,Урбеч Биопродукты из ядер арахиса,260RUB,280г
https://eda.yandex.ru/retail/lenta/product/89a95b3e-4d10-4314-8bbd-f589872ebddf?placeSlug=giper_gwhxm,Конфитюр Zuegg клубника экстра,283RUB,320г
https://eda.yandex.ru/retail/lenta/product/5afd1f28-c0ee-4ca8-8544-f6861767d34c?placeSlug=giper_gwhxm,Конфитюр ZUEGG Три яблока экстра,256RUB,320г
https://eda.yandex.ru/retail/lenta/product/d8722916-0056-43e4-8551-d5dc9c9c0ef1?placeSlug=giper_gwhxm,Фруктовый десерт Zuegg Лимон,343RUB,330г
https://eda.yandex.ru/retail/lenta/product/0c5191c8-1b08-461d-b420-8177e0a3a69b?placeSlug=giper_gwhxm,Конфитюр ЛЕНТА ECO Апельсин без сахара,222RUB,300г
https://eda.yandex.ru/retail/lenta/product/568b0931-46e8-4472-a02b-b5b132710993?placeSlug=giper_gwhxm,Мед акациевый БЕРЕСТОВ А.С. Краснодарский край,795RUB,500г
https://eda.yandex.ru/retail/lenta/product/cd608217-6cbe-4e68-a71d-498e0e83fa7e?placeSlug=giper_gwhxm,Урбеч Биопродукты из семян кунжута,339RUB,280г
https://eda.yandex.ru/retail/lenta/product/c5226da4-ba6c-4ec8-bdea-1feebf910a5c?placeSlug=giper_gwhxm,Мед КЕДРОВЫЙ БОР Таежный с сибирскими кедровыми орешками,321RUB,225г
https://eda.yandex.ru/retail/lenta/product/643933c5-f92e-42d9-9c90-5c51621c8e9c?placeSlug=giper_gwhxm,Конфитюр Zuegg из абрикосов,489RUB,700г
https://eda.yandex.ru/retail/lenta/product/edaecb99-2c26-4a6c-8c27-3745c4946955?placeSlug=giper_gwhxm,Повидло SAVA Яблочное 610г,150RUB,610г
https://eda.yandex.ru/retail/lenta/product/6a9bb77e-8cfd-425d-8f54-eddfd3f9c1f7?placeSlug=giper_gwhxm,Варенье Сибирская ягода брусника протёртая с сахаром 280г,95RUB,280г
https://eda.yandex.ru/retail/lenta/product/9e4b65c3-2fe6-401f-aeb1-6d8940a2a560?placeSlug=giper_gwhxm,Мед Медовый дом Частная пасека Фитнес,360RUB,460г
https://eda.yandex.ru/retail/lenta/product/bc857229-22f1-4fd6-b532-3b27491c074b?placeSlug=giper_gwhxm,Варенье Сибирская ягода земляника протёртая с сахаром,95RUB,280г
https://eda.yandex.ru/retail/lenta/product/dadc5be0-056a-48c3-9214-676ed621d1b9?placeSlug=giper_gwhxm,Конфитюр ZUEGG из черешни 700г,498RUB,700г
https://eda.yandex.ru/retail/lenta/product/b76b946f-dd23-4f33-aa3c-1aa4878beb3d?placeSlug=giper_gwhxm,Урбеч Биопродукты из семян льна,215RUB,280г
https://eda.yandex.ru/retail/lenta/product/08e34d2b-068f-44e6-889e-1fb79c5634ff?placeSlug=giper_gwhxm,Мед цветочный АЛТАЙ МЁД натуральный 250г,182RUB,250г
https://eda.yandex.ru/retail/lenta/product/fc4a145c-8bf9-4597-9c0c-9ed13195675a?placeSlug=giper_gwhxm,Конфитюр Zuegg из клубники,498RUB,700г
https://eda.yandex.ru/retail/lenta/product/e905f4c1-f009-40e4-bf01-3708218046b7?placeSlug=giper_gwhxm,Мед цветочный Лента натуральный дикоросы 700 г,256RUB,700г
https://eda.yandex.ru/retail/lenta/product/5bead3b0-299c-4a91-b2dd-0c79743c56a6?placeSlug=giper_gwhxm,Облепиха Сибирская ягода протертая с сахаром,109RUB,280г
https://eda.yandex.ru/retail/lenta/product/8e840ec0-96e9-44a7-83ba-cba196a12392?placeSlug=giper_gwhxm,Мед цветочный АЛТАЙ МЁД натуральный 500г,278RUB,500г
https://eda.yandex.ru/retail/lenta/product/87f53c3a-646b-4e94-95ed-cc54fe0f8286?placeSlug=giper_gwhxm,Мед Premium Club с орехами 225 г,260RUB,225г
https://eda.yandex.ru/retail/lenta/product/7c858222-8066-468d-af33-3c1dc7617b41?placeSlug=giper_gwhxm,Десерт Ломтишка глазированный,26RUB,30г
https://eda.yandex.ru/retail/lenta/product/ca23a635-a386-44f3-b39c-1d2322b1c2d6?placeSlug=giper_gwhxm,Конфеты АККОНД Рулик карамелизированное молоко вес ,166RUB,250г
https://eda.yandex.ru/retail/lenta/product/f4d73f9e-130b-43ff-99d2-0808420d1dc7?placeSlug=giper_gwhxm,Пирожное бисквитное Славянка Лёвушка детям с вареной сгущенкой вес,110RUB,250г
https://eda.yandex.ru/retail/lenta/product/d19473b0-c886-40ec-89ec-fb291e633707?placeSlug=giper_gwhxm,Пирожное Confestory бисквитное с вареной сгущенкой,108RUB,150г
https://eda.yandex.ru/retail/lenta/product/a65e3893-a0e8-46f2-8df4-36e81d691596?placeSlug=giper_gwhxm,Жевательная резинка Orbit Xxl White Сочное яблоко без сахара,41RUB,20г
https://eda.yandex.ru/retail/lenta/product/37e8f11f-5bc7-49ca-b090-9d374fbd03ed?placeSlug=giper_gwhxm,Жевательная резинка Five Cyclone Сочный арбуз без сахара,68RUB,31г
https://eda.yandex.ru/retail/lenta/product/1f65db3e-2ea8-4006-a8be-9561fb241097?placeSlug=giper_gwhxm,Жевательная резинка Orbit Xxl White Bubblemint 20,41RUB,20г
https://eda.yandex.ru/retail/lenta/product/cb2747a7-c784-4360-874b-c40ce86a0fb5?placeSlug=giper_gwhxm,Жевательная резинка Orbit White гранат-малина,35RUB,14г
https://eda.yandex.ru/retail/lenta/product/34612c44-c457-4238-b7e8-639205acf615?placeSlug=giper_gwhxm,Жевательная резинка Orbit White Нежная Мята без сахара 5х13.6г,150RUB,68г
https://eda.yandex.ru/retail/lenta/product/86065141-43d7-4098-b933-91911610d8f2?placeSlug=giper_gwhxm,Жевательная резинка Dirol без сахара Арбузная свежесть 13.6г,28RUB,14г
https://eda.yandex.ru/retail/lenta/product/3862a076-c242-4b74-8aae-75b1ac2658ed?placeSlug=giper_gwhxm,Жевательная резинка Orbit Клубника-банан без сахара 136г,36RUB,14г
https://eda.yandex.ru/retail/lenta/product/f972fc27-3937-445e-b958-1599d92635fa?placeSlug=giper_gwhxm,Orbit Сладкая мята жевательная резинка без сахара 136г,36RUB,14г
https://eda.yandex.ru/retail/lenta/product/065ac6f8-6c90-40d2-9ae0-f51f4841d5c7?placeSlug=giper_gwhxm,Жевательная резинка Dirol без сахара Арбузно-дынный коктейль 13.6г,28RUB,14г
https://eda.yandex.ru/retail/lenta/product/2379c388-edec-4f59-9c42-841a155192e5?placeSlug=giper_gwhxm,Жевательная резинка Eclipse ледяная свежесть,38RUB,14г
https://eda.yandex.ru/retail/lenta/product/9dc87a9d-998f-4b71-9c28-b262a0716816?placeSlug=giper_gwhxm,Жевательная резинка Dirol XXL без сахара Мята,59RUB,19г
https://eda.yandex.ru/retail/lenta/product/84a4c6d5-b895-4c93-8a57-1990f2735fd6?placeSlug=giper_gwhxm,Жевательная резинка Dirol Клубника-Черешня 13.6 г,28RUB,14г
https://eda.yandex.ru/retail/lenta/product/4a206b71-b22b-48ab-90ae-e4960b8060e7?placeSlug=giper_gwhxm,Жевательная резинка Orbit Освежающий цитрус 136 г,36RUB,14г
https://eda.yandex.ru/retail/lenta/product/e0e6af39-9d8a-4357-9cc0-fdb85438f128?placeSlug=giper_gwhxm,Жевательная резинка Refreshers (Рефрешерс) Тропический микс ТМ Orbit (Орбит),46RUB,16г
https://eda.yandex.ru/retail/lenta/product/9504bdf1-8071-4059-bb43-92826cd685d5?placeSlug=giper_gwhxm,Жевательная резинка Orbit Классический для детей 10.2г,34RUB,10г
https://eda.yandex.ru/retail/lenta/product/d07d3d02-850a-4892-8a40-4c994ade5549?placeSlug=giper_gwhxm,Жевательная резинка Dirol Морозная мята без сахара,28RUB,14г
https://eda.yandex.ru/retail/lenta/product/e05aaced-064d-44e2-88fa-65a6cc598115?placeSlug=giper_gwhxm,Жевательная резинка Dirol без сахара со вкусом черники и цитрусовых фруктов 16г,46RUB,16г
https://eda.yandex.ru/retail/lenta/product/ed23be10-f867-48ec-80ac-5cc315f4eafa?placeSlug=giper_gwhxm,Жевательная резинка Orbit Bubblemint 5шт по,150RUB,68г
https://eda.yandex.ru/retail/lenta/product/168973cd-72c7-4d6d-a458-5b5f33b934ef?placeSlug=giper_gwhxm,Жевательная резинка Juicy Fruit,25RUB,13г
https://eda.yandex.ru/retail/lenta/product/4282d8b8-0739-40c3-863a-df378f2dfef0?placeSlug=giper_gwhxm,Жевательная резинка Love is Ассорти вкусов 5x42 г,52RUB,21г
https://eda.yandex.ru/retail/lenta/product/52e133a5-dead-4b3a-9ea4-66a06552c8d4?placeSlug=giper_gwhxm,Жевательная резинка Dirol White без сахара мята 13.6г,28RUB,14г
https://eda.yandex.ru/retail/lenta/product/74bbfc7c-434c-4f49-9c13-912a8e684ee2?placeSlug=giper_gwhxm,Жевательная резинка Dirol X-Fresh без сахара Арбузный лед 16г,46RUB,16г
https://eda.yandex.ru/retail/lenta/product/b1c88a2f-ca27-409b-a97a-104715aba7d0?placeSlug=giper_gwhxm,Жевательная резинка Dirol без сахара Фруктовый рандом 13.6г,28RUB,14г
https://eda.yandex.ru/retail/lenta/product/fd1002ff-a815-4774-8ea6-63ddbbf3eae7?placeSlug=giper_gwhxm,Жевательная резинка Orbit Сочный абрикос,36RUB,14г
https://eda.yandex.ru/retail/lenta/product/1847e4e1-7433-4376-8453-a38e6bc518be?placeSlug=giper_gwhxm,Жевательная резинка Orbit Освежающая мята 13.6 г,37RUB,14г
https://eda.yandex.ru/retail/lenta/product/8b4101ac-1b00-4d4e-b72c-7133d379c67f?placeSlug=giper_gwhxm,Жевательная резинка Orbit Сочный Арбуз,35RUB,14г
https://eda.yandex.ru/retail/lenta/product/6fa78732-16d7-4248-8613-2a09e912c5ac?placeSlug=giper_gwhxm,Жевательная резинка Orbit Winterfresh,36RUB,14г
https://eda.yandex.ru/retail/lenta/product/e10bd3a5-5d8e-4e15-b7d5-eceffd634efe?placeSlug=giper_gwhxm,Жевательная резинка Orbit Сладкая мята банка,173RUB,68г
https://eda.yandex.ru/retail/lenta/product/705a98c3-586c-4869-b504-14cde4c6e903?placeSlug=giper_gwhxm,Жевательная резинка Orbit White Bubblemint,173RUB,68г
https://eda.yandex.ru/retail/lenta/product/ce2dde22-f8f6-43ca-ac81-3e3f96772841?placeSlug=giper_gwhxm,Жевательная резинка Dirol Colors XXL Ассорти фруктовых вкусов без сахара ароматизированная 19г,55RUB,19г
https://eda.yandex.ru/retail/lenta/product/e978ac95-a77e-4889-9815-f804b390ed06?placeSlug=giper_gwhxm,Жевательная резинка FEEL FREE с ароматом арбуза без сахара в подушечках 14г,22RUB,14г
https://eda.yandex.ru/retail/lenta/product/088ad66c-0a5a-420a-af45-1d705af43b4c?placeSlug=giper_gwhxm,Жевательная резинка Orbit Ягодный микс,36RUB,14г
https://eda.yandex.ru/retail/lenta/product/320c419e-123b-4588-8b95-d94f9d018bbe?placeSlug=giper_gwhxm,Жевательная резинка без сахара Orbit Клубника-Банан XXL,41RUB,20г
https://eda.yandex.ru/retail/lenta/product/dfc885fa-41c2-44c5-be62-e24433aa6688?placeSlug=giper_gwhxm,Жевательная резинка Orbit Прохладная мята без сахара,36RUB,14г
https://eda.yandex.ru/retail/lenta/product/e98a9d55-b3f9-414d-b8f3-ebff0de34c0b?placeSlug=giper_gwhxm,Жевательная резинка Refresher's (Рефрешер'с) вкус: мята ТМ Orbit (Орбит),46RUB,16г
https://eda.yandex.ru/retail/lenta/product/357db606-566e-4626-88be-351d6b63d8e0?placeSlug=giper_gwhxm,Жевательная резинка Orbit White Классический 5 шт,150RUB,76г
https://eda.yandex.ru/retail/lenta/product/a7d40e88-f30a-4645-9804-53b1c013f7c6?placeSlug=giper_gwhxm,Жевательная резинка Dirol XXL без сахара Арбузная свежесть,59RUB,19г
https://eda.yandex.ru/retail/lenta/product/b7bc0a89-0781-4857-ab57-1c2fe271beb8?placeSlug=giper_gwhxm,Жевательная резинка Dirol X-Fresh без сахара Ледяной мандарин 16г,46RUB,16г
https://eda.yandex.ru/retail/lenta/product/1f146017-1703-4061-a2a6-edd475ccc491?placeSlug=giper_gwhxm,Жевательная резинка Dirol White без сахара Клубника 13.6г,28RUB,14г
https://eda.yandex.ru/retail/lenta/product/8b528b64-8b7d-4701-b71d-3ed011bec535?placeSlug=giper_gwhxm,Жевательная резинка Orbit Winterfresh 5шт,150RUB,14г
https://eda.yandex.ru/retail/lenta/product/b4a872e5-53f1-4ace-8af5-dc16f6159d2c?placeSlug=giper_gwhxm,Жевательная резинка FEEL FREE с ароматом мяты без сахара в подушечках 14г,22RUB,14г
https://eda.yandex.ru/retail/lenta/product/e462f120-d7b0-4df5-8e1e-f383b3eae496?placeSlug=giper_gwhxm,Жевательная резинка DIROL без сахара со вкусом мяты и мелиссы 13.6г,28RUB,14г
https://eda.yandex.ru/retail/lenta/product/9d5b6e8b-15da-487c-82cf-9c0a7e43d6aa?placeSlug=giper_gwhxm,Жевательная резинка ORBIT Клубника банан 5*136г,150RUB,68г
https://eda.yandex.ru/retail/lenta/product/16eccc0d-e952-4caf-8283-f8eea0e52cc6?placeSlug=giper_gwhxm,Жевательная резинка Orbit White Классический,36RUB,14г
https://eda.yandex.ru/retail/lenta/product/41195d42-0f88-4d33-8a44-590fe480d27e?placeSlug=giper_gwhxm,Жевательная резинка Dirol без сахара Маракуйя 13.6 г,28RUB,14г
https://eda.yandex.ru/retail/lenta/product/9016f370-90eb-4ce1-9330-cc03653f94e2?placeSlug=giper_gwhxm,Жевательная резинка Dirol без сахара Мята и Фрукты 13.6г,28RUB,14г
https://eda.yandex.ru/retail/lenta/product/59e510df-c74e-4845-9637-3d3e31657394?placeSlug=giper_gwhxm,Жевательная резинка Dirol без сахара Кокос и клубника,28RUB,14г
https://eda.yandex.ru/retail/lenta/product/5913f717-48d2-4d95-9cfa-8aaf37b2cb8d?placeSlug=giper_gwhxm,Жевательная резинка Orbit White Освежающая мята 5шт по 13.6 г,150RUB,14г
https://eda.yandex.ru/retail/lenta/product/7ae8cbb9-0588-4fbe-87a5-387309c48372?placeSlug=giper_gwhxm,Жевательная резинка Dirol White без сахара с активированным углем и вкусом мяты 13.6г,28RUB,14г
https://eda.yandex.ru/retail/lenta/product/729e5236-18fa-4b2b-b96d-df5b3015dceb?placeSlug=giper_gwhxm,Жевательная резинка Orbit Сладкая мята 5шт по 136г,150RUB,82г
https://eda.yandex.ru/retail/lenta/product/90d1ad3f-e997-4dd9-9dd3-3afad0b453e3?placeSlug=giper_gwhxm,Жевательная резинка Dirol без сахара со вкусом банана,37RUB,14г
https://eda.yandex.ru/retail/lenta/product/ca1eadeb-ab83-4d1f-8bd6-75b12b5bc667?placeSlug=giper_gwhxm,Жевательная резинка в пластинках Dirol Фруктовый Микс без сахара со вкусом фруктов 13.5г,37RUB,14г
https://eda.yandex.ru/retail/lenta/product/211d0d9b-99e0-4635-97a5-765612f80046?placeSlug=giper_gwhxm,Жевательная резинка Orbit Манго без сахара,36RUB,14г
https://eda.yandex.ru/retail/lenta/product/5fad1d5f-c429-44f8-ab88-feb595c2c4df?placeSlug=giper_gwhxm,Жевательная резинка Orbit Сочный арбуз 5шт по,150RUB,14г
https://eda.yandex.ru/retail/lenta/product/67b876aa-b411-4436-a93e-3459a53484c6?placeSlug=giper_gwhxm,Жевательная резинка Dirol без сахара Ледяная мята 13.6г,28RUB,14г
https://eda.yandex.ru/retail/lenta/product/6d698661-a98c-4f59-b31f-4d59e27c5d74?placeSlug=giper_gwhxm,Жевательная резинка Doublemint со вкусом мяты,33RUB,13г
https://eda.yandex.ru/retail/lenta/product/d5576945-9d00-496b-9958-86883ef2d350?placeSlug=giper_gwhxm,Жевательная резинка Dirol без сахара Тропический коктейль 13.6 г,28RUB,14г
https://eda.yandex.ru/retail/lenta/product/1c074322-22a5-49a4-8bcb-65210219d1c8?placeSlug=giper_gwhxm,Жевательная резинка Eclipse Ледяная свежесть 10 пачек,498RUB,136г
https://eda.yandex.ru/retail/lenta/product/3629d153-47a4-477f-91e2-eaa9468e5c29?placeSlug=giper_gwhxm,Жевательная резинка DIROL Нежность Мяты без сахара 13.6 г,28RUB,14г
https://eda.yandex.ru/retail/lenta/product/a876ecc9-d4ad-41d0-bb3f-ca0d979d60a9?placeSlug=giper_gwhxm,Жевательная резинка Mentos Pure White нежная мята,134RUB,54г
https://eda.yandex.ru/retail/lenta/product/e312970d-d148-4518-8b6e-41939ec4d042?placeSlug=giper_gwhxm,Чурчхела с грецким орехом в гранатовом соке вес до 300г,294RUB,300г
https://eda.yandex.ru/retail/lenta/product/5463a586-982b-4661-977f-14d0f63bd136?placeSlug=giper_gwhxm,Рахат-лукум Тимоша с фундуком,104RUB,250г
https://eda.yandex.ru/retail/lenta/product/ba37b3fa-1a06-4aa0-b6c4-cc433666cbfe?placeSlug=giper_gwhxm,Халва льняная ЛЕНТА LIFE с семенами льна 250 г,86RUB,250г
https://eda.yandex.ru/retail/lenta/product/a23ac551-4248-46cd-9dbd-60ce10e8e633?placeSlug=giper_gwhxm,Щербет ЛЕНТА Арахисовый,73RUB,250г
https://eda.yandex.ru/retail/lenta/product/b4fb5afd-da4e-4022-92f3-47741a725400?placeSlug=giper_gwhxm,Халва Голицин подсолнечная в глазури с фруктозой 68г,50RUB,68г
https://eda.yandex.ru/retail/lenta/product/50b7476c-538f-4e69-8092-1e261f16c53d?placeSlug=giper_gwhxm,Щербет ЛЕНТА с изюмом и арахисом,74RUB,250г
https://eda.yandex.ru/retail/lenta/product/bb654d41-d425-43c2-b1eb-5a734373d29d?placeSlug=giper_gwhxm,Чурчхела с фундуком в гранатовом соке вес до 300г,294RUB,300г
https://eda.yandex.ru/retail/lenta/product/fa8edb69-3a9d-49d8-b07d-87451e262e85?placeSlug=giper_gwhxm,Козинак ТИМОША Подсолнечный,14RUB,40г
https://eda.yandex.ru/retail/lenta/product/73b0f0b3-3368-46aa-b7fe-2eb0cc73b3c6?placeSlug=giper_gwhxm,Чурчхела с грецким орехом в виноградном соке вес до 300г,294RUB,300г
https://eda.yandex.ru/retail/lenta/product/4c8d386e-ab9a-42d7-bcd9-de37a1acdd19?placeSlug=giper_gwhxm,Халва DELISSE Подсолнечная глазиров,75RUB,250г
https://eda.yandex.ru/retail/lenta/product/75048d09-8612-4211-984a-3971d60c4099?placeSlug=giper_gwhxm,Чурчхела с грецким орехом в абрикосовом соке вес до 300г,294RUB,300г
https://eda.yandex.ru/retail/lenta/product/d3380fe0-991c-44ca-9f11-34949945518d?placeSlug=giper_gwhxm,Чурчхела с фундуком в виноградном соке вес до 300г,294RUB,300г
https://eda.yandex.ru/retail/lenta/product/be95349f-c0c8-4927-9a1e-0bffdbb1fa4f?placeSlug=giper_gwhxm,Халва Delisse подсолнечная глазированная,200RUB,600г
https://eda.yandex.ru/retail/lenta/product/cf8e6997-06be-4e45-becf-bfdf33be50fd?placeSlug=giper_gwhxm,Нуга Столичные штучки с орехами и цукатами,45RUB,60г
https://eda.yandex.ru/retail/lenta/product/4341ffb3-e491-496e-b0ba-427623378607?placeSlug=giper_gwhxm,Козинак ТИМОША подсолнечный на фруктозе,41RUB,110г
https://eda.yandex.ru/retail/lenta/product/62fcb456-efa1-4f8c-bcfc-94b7345244af?placeSlug=giper_gwhxm,Рахат-лукум ЛУКУМ&ЛУКУМ Султан Сулейман с грецким орехом 200г,122RUB,200г
https://eda.yandex.ru/retail/lenta/product/58f3c331-a461-4065-bb99-e0cc70e0075e?placeSlug=giper_gwhxm,Халва арахисовая Голицин в глазури с фруктозой,82RUB,68г
https://eda.yandex.ru/retail/lenta/product/8b4fd64b-94e7-418c-8fe2-e255a5d4867f?placeSlug=giper_gwhxm,Сироп десертный Premium Club Сахарный тростник 250 мл,108RUB,250мл
https://eda.yandex.ru/retail/lenta/product/84ad8e56-7aa0-4706-b9b1-4348bdad0843?placeSlug=giper_gwhxm,Сироп BONVIDA о вкусом Вишня,373RUB,1л
https://eda.yandex.ru/retail/lenta/product/061cbe39-c779-46d6-b807-4cd39f9aff55?placeSlug=giper_gwhxm,Соус банановый BOMBBAR Topping с манго ,193RUB,240г
https://eda.yandex.ru/retail/lenta/product/816ecc79-5775-469d-b04b-b6d769d804db?placeSlug=giper_gwhxm,Сироп десертный Premium Club Кленовый 250 мл,108RUB,250мл
https://eda.yandex.ru/retail/lenta/product/1a736432-b6be-4a41-8c94-b28d04d821c4?placeSlug=giper_gwhxm,Топпинг МАХЕЕВЪ Молочный с какао со сгущенным молоком,111RUB,300г
https://eda.yandex.ru/retail/lenta/product/b928e24e-955d-4871-be89-68be71e24d23?placeSlug=giper_gwhxm,Сироп десертный Premium Club со вкусом Амаретто 250 мл,108RUB,250мл
https://eda.yandex.ru/retail/lenta/product/4842432f-2d7e-4143-abd4-5cb41bd6cf94?placeSlug=giper_gwhxm,Десерт кондитерский DELISSE Мягкая карамель с солью 220г,118RUB,220г
https://eda.yandex.ru/retail/lenta/product/93213af3-4e8d-45e9-b992-c258e3ac7f40?placeSlug=giper_gwhxm,Сироп низкокалорийный MR.DJEMIUS ZERO Кленовый без сахара,332RUB,330г
https://eda.yandex.ru/retail/lenta/product/9ac74c0d-a88f-4dda-9c91-225da7d8d172?placeSlug=giper_gwhxm,Топинг Bombbar Мягкая карамель,332RUB,240г
https://eda.yandex.ru/retail/lenta/product/4bd8a42a-5573-4956-a2a0-979cc71a4df5?placeSlug=giper_gwhxm,Топпинг BONVIDA со вкусом гренадин 250мл,214RUB,336г
https://eda.yandex.ru/retail/lenta/product/25747e8a-8a18-4216-a6db-ef61b7b04aef?placeSlug=giper_gwhxm,Сироп ЛЕНТА LIFE Финиковый 240г,156RUB,240г
https://eda.yandex.ru/retail/lenta/product/3bf45deb-4279-4db8-8420-242f985e8f04?placeSlug=giper_gwhxm,Соус Bombbar сгущенка вареная,289RUB,240г
https://eda.yandex.ru/retail/lenta/product/9caf5e65-efce-4e06-a7dc-2cc7a568ea71?placeSlug=giper_gwhxm,Сироп из топинамбура Купецкий дом Посадъ с черникой,226RUB,330г
https://eda.yandex.ru/retail/lenta/product/23e6c13e-daf3-4d0f-8521-290500a4a90c?placeSlug=giper_gwhxm,Топпинг BONVIDA со вкусом банана,500RUB,1кг
https://eda.yandex.ru/retail/lenta/product/f945c400-9224-485c-b4e1-436490308d0b?placeSlug=giper_gwhxm,Сбитень классический ТМ Столбушинский,294RUB,250мл
https://eda.yandex.ru/retail/lenta/product/a512863d-c958-4b02-8181-c879a03dacb6?placeSlug=giper_gwhxm,Сироп агавы ЛЕНТА LIFE светлый 240г,283RUB,240г
https://eda.yandex.ru/retail/lenta/product/9bb0f277-9642-4d30-a164-8bce195305b9?placeSlug=giper_gwhxm,Топпинг BONVIDA со вкусом зимняя вишня,509RUB,1кг
https://eda.yandex.ru/retail/lenta/product/3471f9e5-12f5-49e5-b5d2-5944c2ff89bc?placeSlug=giper_gwhxm,Топпинг DELISSE Вишня,272RUB,600г
https://eda.yandex.ru/retail/lenta/product/e79fa0f9-b43a-4d87-9920-ad5450790629?placeSlug=giper_gwhxm,Топпинг DELISSE Соленая карамель,257RUB,600г
https://eda.yandex.ru/retail/lenta/product/ecab1b3f-cdda-4c77-ae2d-c6e3b68a96b8?placeSlug=giper_gwhxm,Топпинг DELISSE Малина,267RUB,600г
https://eda.yandex.ru/retail/lenta/product/22b30f3a-91c2-4bb2-a29b-10c282353473?placeSlug=giper_gwhxm,Топпинг DELISSE со вкусом шоколада,267RUB,600г
https://eda.yandex.ru/retail/lenta/product/5b2399eb-f9fe-454b-a1e6-700b591cebbd?placeSlug=giper_gwhxm,Топпинг DELISSE Клубника,267RUB,600г
https://eda.yandex.ru/retail/lenta/product/a10aaa52-8f1d-4098-9be5-3d1d1fd6afd3?placeSlug=giper_gwhxm,Топпинг DELISSE Манго-Маракуйя,267RUB,600г
