url,name,cost,value,value_type,category_chain,image_id,composition,brand,calories,proteins,fats,carb
https://eda.yandex.ru/retail/lenta/product/ac3db619-233c-4a42-aa46-db7aefff763b?placeSlug=lenta_hnpmw,Томаты черри на ветке,223.0,250.0,g,['Помидоры'],ca7d5c95-6e25-57ff-8618-17476bb45f0a,,Лента Green,15.0,0.8,0.1,2.8
https://eda.yandex.ru/retail/lenta/product/a3ff7e44-0626-413e-945c-de2c5bd8496b?placeSlug=lenta_hnpmw,Помидоры черри сливовидные Экокультура  Вау!Черри красные 200 г,211.0,200.0,g,['Помидоры'],2cb05714-aea4-526e-9040-684f26136b01,томаты,Экокультура,2.1,0.9,0.2,3.9
https://eda.yandex.ru/retail/lenta/product/18026a99-e0ff-4565-801c-04bf2edd21f0?placeSlug=lenta_hnpmw,Томаты черри на ветке,281.0,400.0,g,['Помидоры'],ca7d5c95-6e25-57ff-8618-17476bb45f0a,,Экокультура,18.0,0.9,0.2,3.9
https://eda.yandex.ru/retail/lenta/product/1e2bbd46-f7fb-4564-8b2e-9de10f16cbf1?placeSlug=lenta_hnpmw,Томаты тепличные,180.0,500.0,g,['Помидоры'],ea16494d-1c15-5e91-b3c6-fffeefe31439,Томаты,,20.0,1.1,0.2,3.7
https://eda.yandex.ru/retail/lenta/product/fa04fa4a-65ad-4cc5-a8b2-98e9b2ecd194?placeSlug=lenta_hnpmw,Томаты розовые Коктейльные,211.0,350.0,g,['Помидоры'],d33d9f9c-49a3-59fa-ba6a-2071ec9ad930,,Экокультура,20.0,1.1,0.2,3.7
https://eda.yandex.ru/retail/lenta/product/94afddf3-845e-4642-92ea-f7c74bdd50d4?placeSlug=lenta_hnpmw,Томаты оранжевые ЛЕНТА FRESH,181.0,350.0,g,['Помидоры'],9aa6c134-0f03-58e8-b813-dc243a477ace,,Лента Fresh,18.0,0.9,0.2,3.9
https://eda.yandex.ru/retail/lenta/product/51c162ed-fb47-4edc-b580-a0a666ba5286?placeSlug=lenta_hnpmw,Томаты черри Премиум,186.0,200.0,g,['Помидоры'],d1ce9616-4959-5c03-8845-a878cbbb96ec,,Сладкая ягода,15.0,0.8,0.1,2.8
https://eda.yandex.ru/retail/lenta/product/644ef009-7b25-486c-9701-eb7dc471c6c9?placeSlug=lenta_hnpmw,Томаты розовые,246.0,700.0,g,['Помидоры'],218766aa-23a5-5dab-8bf8-a1bf5c0502b3,,Донские просторы,24.0,1.1,0.2,3.8
